Well	Media	strainMutantId	Background	Mutant	Condition_1	Concentration_1	Units_1	Condition_2	Concentration_2	Units_2	Condition_3	Concentration_3	Units_3	s0	s900	s1800	s2700	s3600	s4500	s5400	s6300	s7200	s8100	s9000	s9900	s10800	s11700	s12600	s13500	s14400	s15300	s16200	s17100	s18000	s18900	s19800	s20700	s21600	s22500	s23400	s24300	s25200	s26100	s27000	s27900	s28800	s29700	s30600	s31500	s32400	s33300	s34200	s35100	s36000	s36900	s37800	s38700	s39600	s40500	s41400	s42300	s43200	s44100	s45000	s45900	s46800	s47700	s48600	s49500	s50400	s51300	s52200	s53100	s54000	s54900	s55800	s56700	s57600	s58500	s59400	s60300	s61200	s62100	s63000	s63900	s64800	s65700	s66600	s67500	s68400	s69300	s70200	s71100	s72000	s72900	s73800	s74700	s75600	s76500	s77400	s78300	s79200	s80100	s81000	s81900	s82800	s83700	s84600	s85500	s86400	s87300	s88200	s89100	s90000	s90900	s91800	s92700	s93600	s94500	s95400	s96300	s97200	s98100	s99000	s99900	s100800	s101700	s102600	s103500	s104400	s105300	s106200	s107100	s108000	s108900	s109800	s110700	s111600	s112500	s113400	s114300	s115200	s116100	s117000	s117900	s118800	s119700	s120600	s121500	s122400	s123300	s124200	s125100	s126000	s126900	s127800	s128700	s129600	s130500	s131400	s132300	s133200	s134100	s135000	s135900	s136800	s137700	s138600	s139500	s140400	s141300	s142200	s143100	s144000	s144900	s145800	s146700	s147600	s148500	s149400	s150300	s151200	s152100	s153000	s153900	s154800	s155700	s156600	s157500	s158400	s159300	s160200	s161100	s162000	s162900	s163800	s164700	s165600	s166500	s167400	s168300	s169200	s170100	s171000	s171900	s172800	s173700	s174600	s175500	s176400	s177300	s178200	s179100	s180000	s180900	s181800	s182700	s183600	s184500	s185400	s186300	s187200	s188100	s189000	s189900	s190800	s191700	s192600	s193500	s194400	s195300	s196200	s197100	s198000	s198900	s199800	s200700	s201600	s202500	s203400	s204300	s205200	s206100	s207000	s207900	s208800	s209700	s210600	s211500	s212400	s213300	s214200	s215100	s216000	s216900	s217800	s218700	s219600	s220500	s221400	s222300	s223200	s224100	s225000	s225900	s226800	s227700	s228600	s229500	s230400	s231300	s232200	s233100	s234000	s234900
G11	RCH2_defined_noCarbon	139563	fluoroDangl	wt	uridine	20.0	mM							0.112	0.1196	0.1229	0.1256	0.1272	0.1291	0.1286	0.1306	0.1319	0.1309	0.1298	0.1297	0.1307	0.132	0.1323	0.1323	0.1308	0.135	0.1312	0.133	0.129	0.1342	0.1286	0.1321	0.1319	0.1293	0.1307	0.1276	0.1289	0.13	0.1317	0.1297	0.1323	0.1306	0.1348	0.1326	0.1298	0.1309	0.127	0.1305	0.132	0.1325	0.1349	0.1327	0.1372	0.1332	0.1309	0.1309	0.1292	0.1295	0.1297	0.1322	0.1307	0.1325	0.1301	0.1343	0.1322	0.1347	0.1328	0.1349	0.1345	0.1317	0.1323	0.1311	0.1345	0.1339	0.1348	0.1377	0.1353	0.1399	0.1406	0.1383	0.1401	0.1413	0.1406	0.1471	0.1477	0.1507	0.1525	0.1545	0.1573	0.1623	0.1599	0.1645	0.1646	0.1662	0.1653	0.1713	0.1703	0.1731	0.1781	0.1777	0.1841	0.1849	0.1875	0.1936	0.1945	0.1971	0.2026	0.2049	0.2103	0.212	0.2209	0.2239	0.2303	0.2336	0.241	0.2463	0.2529	0.2594	0.2665	0.2745	0.2831	0.2926	0.3038	0.3273	0.3451	0.3336	0.3383	0.3476	0.354	0.3583	0.3582	0.3609	0.3654	0.3694	0.3795	0.3844	0.3856	0.3823	0.3879	0.3878	0.3892	0.3879	0.3921	0.3923	0.4026	0.4	0.3997	0.4026	0.4002	0.4031	0.4107	0.4125	0.4142	0.4127	0.4194	0.4142	0.4136	0.4207	0.4249	0.4241	0.4307	0.4235	0.4297	0.4288	0.43	0.4333	0.4367	0.4304	0.4403	0.4399	0.4439	0.4441	0.4491	0.4502	0.4461	0.4449	0.4518	0.4523	0.4543	0.4586	0.4562	0.4568	0.4591	0.4608	0.4574	0.4605	0.463	0.4638	0.4679	0.4696	0.4765	0.4742	0.476	0.4725	0.4777	0.4754	0.4807	0.4775	0.48	0.4793	0.4828	0.4839	0.4887	0.485	0.4851	0.4918	0.4865	0.4885	0.4949	0.4913	0.4926	0.4924	0.5004	0.5017	0.4977	0.5021	0.5001	0.5017	0.4999	0.5004	0.5016	0.5041	0.5015	0.5111	0.5084	0.5064	0.5071	0.5117	0.5177	0.5154	0.5113	0.5102	0.5205	0.5244	0.5244	0.5245	0.5245	0.5289	0.5321	0.5295	0.5361	0.5327	0.5356	0.5374	0.5393	0.5404	0.5461	0.5503	0.5392	0.539	0.5434	0.5463	0.5411	0.5453	0.5414	0.5477	0.5427	0.5386	0.5455	0.5398	0.5495	0.5482	0.5564	0.5523	0.5542	0.5536	0.5506	0.5451	0.549	0.547
